year,month,state,residential,HDD_20
1989,1,WI,624.903225806452,23.397930683087
1989,2,WI,700.25,29.8975645775798
1989,3,WI,611.290322580645,21.8631332024931
1989,4,WI,400.1,13.6916432271141
1989,5,WI,254.032258064516,7.41896967594798
1989,6,WI,125.9,3.35939314608344
1989,7,WI,88.258064516129,1.20183084718964
1989,8,WI,71.6129032258065,1.80883657895835
1989,9,WI,105.766666666667,5.4175721236479
1989,10,WI,195.225806451613,10.0023442875222
1989,11,WI,352.7,19.8904335471577
1989,12,WI,666.483870967742,30.8256172177278
1990,1,WI,624.290322580645,22.3008217117084
1990,2,WI,618.357142857143,24.1289099245955
1990,3,WI,477.774193548387,17.7404473343946
1990,4,WI,334.466666666667,11.9087123195387
1990,5,WI,212.838709677419,8.47229933920337
1990,6,WI,118.8,2.76737820109304
1990,7,WI,75.6129032258065,1.60368355902234
1990,8,WI,79.8387096774194,1.74102680929764
1990,9,WI,102.7,4.13880743844174
1990,10,WI,214.709677419355,11.1408743920095
1990,11,WI,342.733333333333,15.3133236267611
1990,12,WI,565.709677419355,25.4443640500667
1991,1,WI,752.838709677419,29.5762726185203
1991,2,WI,616.357142857143,23.5469528259321
1991,3,WI,507.548387096774,18.2679204698099
1991,4,WI,323.3,11.0085456732867
1991,5,WI,195.258064516129,5.2211714541207
1991,6,WI,83.3333333333333,1.78764295110284
1991,7,WI,88.8064516129032,1.40705643448679
1991,8,WI,79.4838709677419,1.50897302666007
1991,9,WI,121.6,5.73989447654195
1991,10,WI,237.032258064516,10.7959327233631
1991,11,WI,482.7,20.9422621302994
1991,12,WI,606.548387096774,23.9348548228626
1992,1,WI,643.258064516129,24.5334230400697
1992,2,WI,597.241379310345,22.0041997218973
1992,3,WI,507.741935483871,19.5259806254801
1992,4,WI,397.133333333333,14.3291934957963
1992,5,WI,205.58064516129,6.86057269738958
1992,6,WI,122.7,3.93280691806325
1992,7,WI,84.0,2.50020024861701
1992,8,WI,85.8709677419355,3.21291745236202
1992,9,WI,107.633333333333,5.44303264308691
1992,10,WI,246.129032258065,11.4310565910359
1992,11,WI,441.1,19.0015861667773
1992,12,WI,615.483870967742,24.3208316607606
1993,1,WI,746.225806451613,26.7592627281933
1993,2,WI,658.392857142857,26.6487518168089
1993,3,WI,586.0,20.9443788119434
1993,4,WI,419.5,14.5722722752873
1993,5,WI,180.161290322581,6.65228596591206
1993,6,WI,125.0,3.6734498154175
1993,7,WI,80.741935483871,1.18425767676202
1993,8,WI,83.4193548387097,1.29920712561023
1993,9,WI,130.0,7.04143046158895
1993,10,WI,254.322580645161,11.6505495513156
1993,11,WI,434.766666666667,18.7578312705247
1993,12,WI,598.838709677419,23.7728179986307
1994,1,WI,832.161290322581,33.0849191199821
1994,2,WI,801.214285714286,29.4300558213957
1994,3,WI,536.516129032258,19.1128383288937
1994,4,WI,364.566666666667,12.2329380418563
1994,5,WI,185.903225806452,7.0052997537932
1994,6,WI,100.666666666667,2.50994133142887
1994,7,WI,90.7096774193548,1.55355095969678
1994,8,WI,91.3548387096774,2.51188205312998
1994,9,WI,105.966666666667,3.6281668399558
1994,10,WI,199.516129032258,8.95538652296457
1994,11,WI,369.3,15.7677485663808
1994,12,WI,564.677419354839,21.5890235686275
1995,1,WI,715.483870967742,26.7690624243718
1995,2,WI,739.392857142857,26.1379129798891
1995,3,WI,509.483870967742,18.430435710785
1995,4,WI,406.133333333333,14.8555988266598
1995,5,WI,187.225806451613,7.09760057917703
1995,6,WI,116.266666666667,1.95544982398626
1995,7,WI,87.0645161290323,1.12698176491799
1995,8,WI,87.0322580645161,0.419876577667192
1995,9,WI,123.3,5.89077666688182
1995,10,WI,225.806451612903,10.1428777195276
1995,11,WI,559.466666666667,22.2855489174693
1995,12,WI,741.290322580645,26.6763850755349
1996,1,WI,819.516129032258,29.3291298737743
1996,2,WI,778.034482758621,26.9307433323399
1996,3,WI,655.483870967742,23.0632720410313
1996,4,WI,425.8,14.889093851824
1996,5,WI,258.548387096774,9.01430955923419
1996,6,WI,147.166666666667,3.05079299885317
1996,7,WI,88.8064516129032,2.04649286145349
1996,8,WI,87.9354838709678,1.69555743410271
1996,9,WI,104.333333333333,4.82440486709588
1996,10,WI,251.064516129032,10.4344937335619
1996,11,WI,557.466666666667,21.695759428618
1996,12,WI,686.612903225807,25.5229708078094
1997,1,WI,848.032258064516,29.4030615932988
1997,2,WI,686.107142857143,24.5229672317178
1997,3,WI,557.354838709678,19.819854853293
1997,4,WI,368.233333333333,13.9698360105221
1997,5,WI,239.129032258065,9.65274816350924
1997,6,WI,98.2666666666667,2.691617214159
1997,7,WI,92.3225806451613,1.74126044300526
1997,8,WI,81.7741935483871,2.53666213036081
1997,9,WI,98.5666666666667,4.33169878076993
1997,10,WI,261.483870967742,10.5893777111531
1997,11,WI,537.566666666667,19.5401523896278
1997,12,WI,614.354838709677,21.9681524866022
1998,1,WI,712.064516129032,24.633861375987
1998,2,WI,548.5,19.3258523072505
1998,3,WI,551.838709677419,18.9644788603043
1998,4,WI,306.2,11.4520500538959
1998,5,WI,131.451612903226,4.57357659841307
1998,6,WI,114.8,3.26071429178524
1998,7,WI,78.0967741935484,1.18605798868129
1998,8,WI,89.2903225806452,1.10647153454804
1998,9,WI,90.7666666666667,3.17509054614238
1998,10,WI,205.838709677419,9.23407269903452
1998,11,WI,390.033333333333,15.4862639305349
1998,12,WI,603.548387096774,21.5335070096476
1999,1,WI,866.645161290323,29.2140744207564
1999,2,WI,606.321428571429,21.3066021399954
1999,3,WI,528.677419354839,19.1039852980907
1999,4,WI,301.333333333333,11.3226251157441
