year,month,state,residential,HDD_20
2007,11,AL,74.7333333333333,8.36314884393139
2007,12,AL,145.967741935484,9.66371433320676
2008,1,AL,227.58064516129,14.1641145522901
2008,2,AL,254.51724137931,10.9152795620324
2008,3,AL,171.741935483871,7.84729352819584
2008,4,AL,95.4,4.27008734574662
2008,5,AL,50.4838709677419,1.8366525544288
2008,6,AL,34.8333333333333,0.224422089024446
2008,7,AL,29.3870967741936,0.156610488675721
2008,8,AL,27.7096774193548,0.149342465098058
2008,9,AL,29.7666666666667,0.831355658885421
2008,10,AL,33.6774193548387,4.53077244098167
2008,11,AL,86.8666666666667,9.77258935993586
2008,12,AL,201.58064516129,10.6366328349361
2009,1,AL,221.774193548387,13.0911136624967
2009,2,AL,259.75,11.4253797167865
2009,3,AL,165.645161290323,6.82669288625755
2009,4,AL,86.9666666666667,4.93443815314266
2009,5,AL,50.1935483870968,1.06143116155453
2009,6,AL,34.2333333333333,0.239000183331999
2009,7,AL,28.2258064516129,0.247660222329534
2009,8,AL,26.5806451612903,0.18046864014999
2009,9,AL,28.4333333333333,0.447365141471541
2009,10,AL,38.1290322580645,4.21056941939764
2009,11,AL,81.2666666666667,8.22355425005429
2009,12,AL,174.612903225806,13.0912003575911
2010,1,AL,296.870967741936,15.9396081649083
2010,2,AL,277.214285714286,15.6658480301095
2010,3,AL,213.290322580645,9.73960658897201
2010,4,AL,99.5666666666667,3.94090064188775
2010,5,AL,36.8709677419355,1.00540342409012
2010,6,AL,28.0666666666667,0.0397634157160043
2010,7,AL,23.6451612903226,0.0271500689750401
2010,8,AL,22.8387096774194,0.0202434502623745
2010,9,AL,21.9333333333333,0.79290735270622
2010,10,AL,27.0645161290323,4.19239472671315
2010,11,AL,91.9,7.60105056261532
2010,12,AL,257.096774193548,15.6244711545221
2011,1,AL,321.0,15.2745026907211
2011,2,AL,225.535714285714,10.9817889474259
2011,3,AL,113.322580645161,6.83719115548288
2011,4,AL,64.7333333333333,3.54343415336473
2011,5,AL,43.9677419354839,2.34078558071104
2011,6,AL,28.1333333333333,0.0702876300207868
2011,7,AL,19.4838709677419,0.0096121172201372
2011,8,AL,24.9032258064516,0.0980884964313224
2011,9,AL,28.4,1.29343637353337
2011,10,AL,49.3870967741936,5.28183216639065
2011,11,AL,114.2,7.46807454399381
2011,12,AL,176.354838709677,10.6782152751981
2012,1,AL,190.193548387097,10.3793559884543
2012,2,AL,154.793103448276,9.3339908053958
2012,3,AL,71.1935483870968,3.71751576699439
2012,4,AL,44.2666666666667,3.44548882831096
2012,5,AL,28.8064516129032,0.979803337973403
2012,6,AL,24.1,0.413559599035567
2012,7,AL,22.6774193548387,0.0047053271326554
2012,8,AL,22.5806451612903,0.197654364420369
2012,9,AL,24.0666666666667,1.17584437309681
2012,10,AL,43.0322580645161,4.47704736303258
2012,11,AL,124.5,9.51674953895869
2012,12,AL,156.41935483871,9.76226225286065
2013,1,AL,198.290322580645,10.5494280860336
2013,2,AL,202.035714285714,11.5779386285687
2013,3,AL,167.903225806452,10.5865674373201
2013,4,AL,73.2666666666667,4.59534059787894
2013,5,AL,42.741935483871,2.48995462289668
2013,6,AL,32.6666666666667,0.118751695727494
2013,7,AL,23.0645161290323,0.0660235877887369
2013,8,AL,24.8387096774194,0.119712327249081
2013,9,AL,25.9333333333333,0.686360474748388
2013,10,AL,36.8387096774194,3.47103110934592
2013,11,AL,130.833333333333,9.49267762190111
2013,12,AL,200.516129032258,11.6325147380975
2014,1,AL,333.870967741936,17.3337928770711
2014,2,AL,232.928571428571,12.1416525392009
2014,3,AL,148.741935483871,9.22518378251964
2014,4,AL,73.0666666666667,4.36775332310957
2014,5,AL,43.3870967741936,1.81113493172703
2014,6,AL,26.8,0.0767906106944534
2014,7,AL,24.6451612903226,0.25745281735876
2014,8,AL,24.1290322580645,0.14528369255877
2014,9,AL,23.8666666666667,0.502763663041511
2014,10,AL,36.258064516129,3.42855863953048
2014,11,AL,148.566666666667,11.0267181602297
2014,12,AL,173.322580645161,10.4310452932946
2015,1,AL,260.870967741936,13.8949014021178
2015,2,AL,305.428571428571,15.2983954992706
2015,3,AL,124.612903225806,6.74101284106616
2015,4,AL,56.5666666666667,2.81267820700348
2015,5,AL,35.9032258064516,1.35418037491866
2015,6,AL,25.5,0.147418580224259
2015,7,AL,23.258064516129,0.0066999681573574
2015,8,AL,22.7741935483871,0.185633215099678
2015,9,AL,23.7,0.694906774509894
2015,10,AL,30.8709677419355,3.24806038691075
2015,11,AL,69.4,5.61170281950394
2015,12,AL,112.774193548387,6.80658291097154
2016,1,AL,232.096774193548,14.1537784860341
2016,2,AL,190.206896551724,10.5701925049411
2016,3,AL,88.8709677419355,5.67332201663677
2016,4,AL,54.8333333333333,3.84332029285262
2016,5,AL,31.5483870967742,1.75796425409657
2016,6,AL,27.7666666666667,0.171577162100106
2016,7,AL,21.7741935483871,0.0183475148140706
2016,8,AL,20.8387096774194,0.0042973745337557
2016,9,AL,20.6666666666667,0.342182714732751
2016,10,AL,28.2258064516129,2.57167524794838
2016,11,AL,59.6666666666667,6.55726137457162
2016,12,AL,157.41935483871,10.4984147527622
2017,1,AL,156.290322580645,9.30163204728844
2017,2,AL,115.285714285714,7.67227232536579
2017,3,AL,102.483870967742,6.68761528914501
2017,4,AL,45.4,2.80401508716585
2017,5,AL,29.8387096774194,1.88332976439463
2017,6,AL,23.7666666666667,0.275192385834739
2017,7,AL,21.741935483871,0.0223252672078111
2017,8,AL,21.0,0.0790173698877861
2017,9,AL,24.6333333333333,0.959143675730706
2017,10,AL,38.3870967741936,3.4644457682085
2017,11,AL,88.0666666666667,7.39201024205514
2017,12,AL,199.741935483871,12.0210115227432
2018,1,AL,307.741935483871,15.5423906062673
2018,2,AL,133.714285714286,6.83575980919149
2018,3,AL,120.806451612903,7.87544274063216
2018,4,AL,83.3333333333333,5.70969682005804
2018,5,AL,36.0,0.758106407404561
2018,6,AL,24.1666666666667,0.116196399544158
2018,7,AL,22.3870967741936,0.0195239275125819
2018,8,AL,22.6129032258065,0.0466252158605601
2018,9,AL,22.1,0.0465037196432388
2018,10,AL,32.7096774193548,2.90386983862555
2018,11,AL,137.466666666667,9.96579298264067
2018,12,AL,198.677419354839,10.9076614288384
2019,1,AL,257.193548387097,12.4384995541811
2019,2,AL,135.464285714286,7.66215075490567
2019,3,AL,128.161290322581,8.06182897058845
2019,4,AL,63.4666666666667,3.98098545279392
2019,5,AL,36.9032258064516,0.879682690469143
2019,6,AL,28.4333333333333,0.244649773287979
2019,7,AL,24.6774193548387,0.0787651642772733
2019,8,AL,21.1612903225806,0.0854160627618853
2019,9,AL,23.5,0.206510157405825
2019,10,AL,31.6129032258065,2.77729431694647
2019,11,AL,94.1666666666667,9.79735478053504
2019,12,AL,162.709677419355,9.55252544094236
2020,1,AL,183.0,10.8269254466102
2020,2,AL,182.896551724138,10.1973111212194
2020,3,AL,85.0,4.41812076371881
2020,4,AL,55.3333333333333,4.7567985656194
2020,5,AL,39.3225806451613,2.32961433595179
2020,6,AL,27.6,0.305614793291442
2020,7,AL,23.2258064516129,0.0047898988251199
2020,8,AL,22.3548387096774,0.0330740627187008
2020,9,AL,33.3,0.774261579884178
2020,10,AL,35.7096774193548,2.72035641350108
2020,11,AL,84.2333333333333,6.18065363714491
2020,12,AL,155.290322580645,13.0565779210264
2021,1,AL,245.774193548387,12.5101699971649
2021,2,AL,250.714285714286,12.8271267301504
2021,3,AL,111.645161290323,5.90900149239323
2021,4,AL,72.9666666666667,5.07717434795347
2021,5,AL,41.7096774193548,2.0221522151544
2021,6,AL,27.3333333333333,0.218898726177198
2021,7,AL,24.3870967741936,0.0507121541632492
2021,8,AL,23.1290322580645,0.0245921094677948
2021,9,AL,24.5666666666667,0.863028112390269
2021,10,AL,36.0,2.66645401351639
2021,11,AL,76.6,9.41918054915492
2021,12,AL,135.516129032258,7.27815539678948
2022,1,AL,231.58064516129,14.1558650275003
2022,2,AL,187.892857142857,10.942598347689
2022,3,AL,103.129032258065,7.20742837700212
2022,4,AL,67.7666666666667,4.53320537100235
2022,5,AL,30.0322580645161,0.870223930192851
2022,6,AL,22.4,0.150506425193458
2022,7,AL,19.6774193548387,0.0028820051039815
2022,8,AL,20.8387096774194,0.0244944229923767
2022,9,AL,21.9,1.04953013330045
2022,10,AL,38.5161290322581,5.11087941798701
2022,11,AL,98.5333333333333,7.82348929520639
2022,12,AL,164.032258064516,11.1074770088589
