year,month,state,residential,HDD_20
1989,1,KY,312.903225806452,15.2115698549376
1989,2,KY,371.535714285714,19.0127956054316
1989,3,KY,267.516129032258,11.5118823442046
1989,4,KY,177.3,8.07362650181518
1989,5,KY,101.967741935484,4.94426398032618
1989,6,KY,60.3,1.01658724993116
1989,7,KY,42.9677419354839,0.279940033384647
1989,8,KY,43.1290322580645,0.770691639015331
1989,9,KY,48.2,2.41311209383862
1989,10,KY,100.290322580645,6.66794730139823
1989,11,KY,204.7,12.1719966124083
1989,12,KY,420.451612903226,23.9700004050632
1990,1,KY,314.064516129032,14.486744302409
1990,2,KY,300.321428571429,13.220748616666
1990,3,KY,205.387096774194,10.5545489078012
1990,4,KY,166.9,8.31993322765372
1990,5,KY,78.9677419354839,3.82660441623937
1990,6,KY,53.3,1.11423871797726
1990,7,KY,44.3870967741936,0.507366454325589
1990,8,KY,41.5483870967742,0.677059494006663
1990,9,KY,45.8333333333333,2.08741605102718
1990,10,KY,106.645161290323,6.8652871562291
1990,11,KY,191.366666666667,10.0142672227769
1990,12,KY,303.612903225806,15.2064058528689
1991,1,KY,375.129032258065,18.7141896851108
1991,2,KY,344.428571428571,15.6973891524459
1991,3,KY,231.225806451613,11.0438542398023
1991,4,KY,114.333333333333,5.59511481391979
1991,5,KY,58.2258064516129,1.49637503388459
1991,6,KY,45.9333333333333,0.574858378107275
1991,7,KY,41.2258064516129,0.205929570742687
1991,8,KY,37.6774193548387,0.587026747674629
1991,9,KY,49.5666666666667,2.42983495049663
1991,10,KY,100.645161290323,5.75319269660237
1991,11,KY,255.866666666667,13.2407014844127
1991,12,KY,312.322580645161,15.256620572413
1992,1,KY,380.806451612903,17.8597177929439
1992,2,KY,293.48275862069,14.2678033162714
1992,3,KY,252.032258064516,12.3869263476951
1992,4,KY,139.3,7.3688363068281
1992,5,KY,84.7096774193548,4.41481292755409
1992,6,KY,61.1666666666667,1.64798450114914
1992,7,KY,42.7741935483871,0.283486722676125
1992,8,KY,45.6774193548387,1.20173887215689
1992,9,KY,47.1,2.44123996178974
1992,10,KY,108.903225806452,7.14710221739579
1992,11,KY,233.233333333333,11.8912657120344
1992,12,KY,342.483870967742,17.1934646011233
1993,1,KY,359.451612903226,16.7512466653922
1993,2,KY,398.035714285714,18.9436581113368
1993,3,KY,296.709677419355,14.2542614099748
1993,4,KY,166.3,8.25195663089004
1993,5,KY,61.5483870967742,3.20783687380241
1993,6,KY,57.0,1.27329125417016
1993,7,KY,41.5806451612903,0.114999808481376
1993,8,KY,36.6774193548387,0.43988882703744
1993,9,KY,47.0,2.57336984003851
1993,10,KY,124.451612903226,7.46574924778376
1993,11,KY,253.733333333333,12.7298382016346
1993,12,KY,371.290322580645,17.6395270870241
1994,1,KY,499.58064516129,22.8119960856973
1994,2,KY,377.142857142857,16.9392896801635
1994,3,KY,271.516129032258,12.937395520454
1994,4,KY,120.033333333333,6.14401955061247
1994,5,KY,74.6451612903226,4.96425001475758
1994,6,KY,42.0,0.638418800062906
1994,7,KY,38.0,0.328185913833473
1994,8,KY,39.0645161290323,0.823040087684382
1994,9,KY,43.3333333333333,2.73191935732277
1994,10,KY,90.9677419354839,6.1169236407259
1994,11,KY,173.633333333333,9.3519304114306
1994,12,KY,295.967741935484,14.6032359911862
1995,1,KY,398.483870967742,18.300435451705
1995,2,KY,387.678571428571,18.2479196996987
1995,3,KY,239.032258064516,11.0258140718414
1995,4,KY,121.833333333333,6.99611118290024
1995,5,KY,77.5161290322581,3.4358987521735
1995,6,KY,37.6333333333333,0.849240432436307
1995,7,KY,38.9677419354839,0.327846600536497
1995,8,KY,36.1290322580645,0.0995605812615113
1995,9,KY,44.6,2.69112727736032
1995,10,KY,100.967741935484,6.17719241896538
1995,11,KY,307.466666666667,14.8577469649795
1995,12,KY,397.58064516129,18.7058152972145
1996,1,KY,439.935483870968,19.7309723097015
1996,2,KY,386.827586206897,17.524091539867
1996,3,KY,330.774193548387,15.4963070987361
1996,4,KY,185.5,8.78577596487512
1996,5,KY,72.741935483871,2.80852345459886
1996,6,KY,44.5,0.931543675924548
1996,7,KY,35.741935483871,0.607076324597585
1996,8,KY,40.4193548387097,0.533715496196885
1996,9,KY,46.3,2.50727257246513
1996,10,KY,97.3548387096774,6.19918307708556
1996,11,KY,300.733333333333,14.9020289357839
1996,12,KY,328.290322580645,15.3487158987073
1997,1,KY,450.58064516129,19.7178593066656
1997,2,KY,320.75,14.6361927932763
1997,3,KY,235.612903225807,10.9327716545992
1997,4,KY,163.1,9.66833144004855
1997,5,KY,95.4516129032258,5.19202689505266
1997,6,KY,52.5,1.31175574848415
1997,7,KY,48.3548387096774,0.456996310306472
1997,8,KY,34.6129032258065,0.883779814606024
1997,9,KY,48.3666666666667,2.34392517821757
1997,10,KY,98.8064516129032,7.1039163327836
1997,11,KY,269.7,13.9436842591047
1997,12,KY,360.483870967742,17.2052750255481
1998,1,KY,341.58064516129,14.9432772446789
1998,2,KY,303.321428571429,14.2026393213709
1998,3,KY,262.645161290323,12.3245268109159
1998,4,KY,130.866666666667,7.41796742324246
1998,5,KY,63.0645161290323,2.09317650292469
1998,6,KY,43.1666666666667,0.999931903005412
1998,7,KY,41.7096774193548,0.233110622054216
1998,8,KY,34.8709677419355,0.393168552077125
1998,9,KY,38.3333333333333,1.27715631707486
1998,10,KY,71.6129032258065,5.43875712032152
1998,11,KY,203.733333333333,10.6127597346488
1998,12,KY,299.645161290323,15.0122532231997
1999,1,KY,372.322580645161,17.1256390395148
1999,2,KY,311.178571428571,14.8178760188319
1999,3,KY,296.645161290323,14.6588778945605
1999,4,KY,136.033333333333,5.95644196362431
1999,5,KY,57.8064516129032,3.03891724162652
1999,6,KY,44.1666666666667,0.748105741480047
1999,7,KY,37.5806451612903,0.170772072702794
1999,8,KY,38.0967741935484,0.713985615291278
1999,9,KY,46.3666666666667,2.74890143264631
1999,10,KY,84.8709677419355,6.53521677663924
1999,11,KY,180.433333333333,9.26310034141721
1999,12,KY,348.064516129032,16.2267534523738
2000,1,KY,438.387096774194,19.0951334839917
2000,2,KY,283.896551724138,13.8008153014013
2000,3,KY,199.451612903226,10.1922167047794
2000,4,KY,136.933333333333,7.70758295529938
2000,5,KY,45.6451612903226,2.37654982317298
2000,6,KY,37.6333333333333,0.888128355492547
2000,7,KY,34.5483870967742,0.518892609202764
2000,8,KY,39.7741935483871,0.504557062874419
2000,9,KY,48.2,2.57356763051625
2000,10,KY,90.0967741935484,5.49018652415607
2000,11,KY,272.033333333333,13.1508543665444
2000,12,KY,493.58064516129,22.8499909251754
2001,1,KY,407.612903225806,19.9156473742024
2001,2,KY,319.642857142857,14.9688864115037
2001,3,KY,296.903225806452,14.6605943523924
2001,4,KY,82.3666666666667,5.58981302867692
2001,5,KY,42.3225806451613,2.64279995128864
2001,6,KY,32.0333333333333,1.26911229130497
2001,7,KY,33.5806451612903,0.463528047951924
2001,8,KY,35.0645161290323,0.264766901154765
2001,9,KY,46.1666666666667,2.82907645627691
2001,10,KY,102.806451612903,6.7655685515201
2001,11,KY,171.166666666667,8.9319751659527
2001,12,KY,308.967741935484,14.3479491430815
2002,1,KY,326.709677419355,16.369214642058
2002,2,KY,333.678571428571,15.9916835296284
2002,3,KY,263.290322580645,12.5079595476384
2002,4,KY,122.2,6.1136821657656
2002,5,KY,54.4516129032258,4.3248807904357
2002,6,KY,37.6333333333333,0.62681437522798
2002,7,KY,33.3225806451613,0.107186056372221
2002,8,KY,35.6129032258065,0.282123189123862
2002,9,KY,36.3666666666667,1.25572664566419
2002,10,KY,98.8709677419355,6.36998830735663
2002,11,KY,235.266666666667,13.281617746545
2002,12,KY,375.354838709677,17.2115424657986
2003,1,KY,471.612903225807,21.9640230473846
2003,2,KY,426.607142857143,19.3597982651425
2003,3,KY,221.516129032258,10.8509486109633
2003,4,KY,118.866666666667,6.26815777820943
2003,5,KY,46.1612903225807,2.93174193924031
2003,6,KY,40.7,1.74884753977749
2003,7,KY,37.1935483870968,0.350442145177803
2003,8,KY,33.5806451612903,0.244273661901599
2003,9,KY,49.0,2.60867731317398
2003,10,KY,84.7741935483871,6.44400623949136
2003,11,KY,173.866666666667,9.76347945528376
2003,12,KY,346.032258064516,16.9211691738036
2004,1,KY,428.193548387097,19.7720496470104
2004,2,KY,353.172413793103,17.270644412956
2004,3,KY,211.612903225806,10.5482094782759
2004,4,KY,117.7,7.05173688982863
2004,5,KY,47.8709677419355,1.85025404975043
2004,6,KY,37.7666666666667,0.913425312065852
2004,7,KY,34.5161290322581,0.429835671175962
2004,8,KY,33.8064516129032,1.1757674132045
2004,9,KY,37.7,1.72652138634249
2004,10,KY,62.1612903225807,4.87127751736982
2004,11,KY,155.8,9.65426019706806
2004,12,KY,334.483870967742,17.4609892312329
2005,1,KY,351.354838709677,16.3297473940053
2005,2,KY,302.892857142857,15.1727071355065
2005,3,KY,274.709677419355,14.1861311014439
2005,4,KY,112.5,6.59499864948739
2005,5,KY,68.1612903225807,4.48008129709012
2005,6,KY,38.6,0.696656720394608
2005,7,KY,35.6451612903226,0.140656162232307
2005,8,KY,34.0967741935484,0.124154968441639
2005,9,KY,32.6333333333333,1.1954739401141
2005,10,KY,76.8709677419355,6.20641354277153
2005,11,KY,176.0,10.93546780631
2005,12,KY,348.483870967742,19.1862002816488
2006,1,KY,249.258064516129,13.7107543635009
2006,2,KY,304.785714285714,17.5484588961478
2006,3,KY,197.870967741936,12.4071160318911
2006,4,KY,93.3666666666667,5.17529189856573
2006,5,KY,46.5483870967742,4.13252259938382
2006,6,KY,37.7666666666667,1.18081429367539
2006,7,KY,29.7096774193548,0.37530390692668
2006,8,KY,30.5483870967742,0.215949994026086
2006,9,KY,35.6333333333333,2.74160805649776
2006,10,KY,95.9354838709677,7.89776517537826
2006,11,KY,193.566666666667,11.2358583632826
2006,12,KY,254.483870967742,14.4096436420757
2007,1,KY,314.677419354839,16.6637564272519
2007,2,KY,390.714285714286,21.4132114726196
2007,3,KY,190.806451612903,8.95593276586746
