year,month,state,residential,HDD_20
1989,1,CA,2837.35483870968,10.2030792917263
1989,2,CA,2707.75,9.67456766831526
1989,3,CA,1734.8064516129,6.07204608475415
1989,4,CA,1261.06666666667,3.7825446610057
1989,5,CA,1005.1935483871,3.59535541777636
1989,6,CA,886.033333333333,2.19416523169307
1989,7,CA,733.225806451613,1.36768324805076
1989,8,CA,741.193548387097,1.53747614571696
1989,9,CA,806.133333333333,2.05813462580902
1989,10,CA,905.903225806452,3.52442948730383
1989,11,CA,1335.66666666667,5.60950325482084
1989,12,CA,2035.61290322581,8.59449146295092
1990,1,CA,2534.58064516129,9.05231109420787
1990,2,CA,2640.39285714286,9.53275325228859
1990,3,CA,1943.45161290323,6.6664872311218
1990,4,CA,1253.4,4.03046727816893
1990,5,CA,999.322580645161,3.65662725398579
1990,6,CA,837.5,1.97030986364735
1990,7,CA,727.58064516129,1.01560419047048
1990,8,CA,720.451612903226,1.11624749315323
1990,9,CA,736.433333333333,1.42021759490713
1990,10,CA,788.225806451613,2.72655226137032
1990,11,CA,1336.36666666667,6.09291227619617
1990,12,CA,2469.16129032258,10.7964308926058
1991,1,CA,2641.45161290323,8.81218690487241
1991,2,CA,1892.21428571429,6.03901837274134
1991,3,CA,1954.90322580645,8.62825519906834
1991,4,CA,1537.86666666667,5.45167261145594
1991,5,CA,1122.41935483871,4.54646508410918
1991,6,CA,950.5,2.88256376931829
1991,7,CA,805.516129032258,1.46031020116031
1991,8,CA,740.129032258065,1.37748176707493
1991,9,CA,779.433333333333,1.50430446557491
1991,10,CA,845.516129032258,2.76143208338475
1991,11,CA,1307.93333333333,5.56405094775778
1991,12,CA,2162.41935483871,8.67510476286457
1992,1,CA,2512.09677419355,9.28937220233805
1992,2,CA,2123.24137931034,6.46108016707213
1992,3,CA,1511.61290322581,5.98231901240085
1992,4,CA,1243.7,3.42142971371165
1992,5,CA,916.838709677419,2.10224246018201
1992,6,CA,803.333333333333,2.01811283482623
1992,7,CA,722.483870967742,1.02397697788701
1992,8,CA,710.935483870968,0.963012270734068
1992,9,CA,732.3,1.49461738114123
1992,10,CA,788.193548387097,2.47266844842083
1992,11,CA,1243.03333333333,5.86720461953725
1992,12,CA,2427.93548387097,10.0943211912059
1993,1,CA,2824.67741935484,9.64622440496417
1993,2,CA,2357.67857142857,8.3542728688139
1993,3,CA,1632.06451612903,5.22857938805295
1993,4,CA,1208.4,4.45427318768666
1993,5,CA,948.741935483871,2.81469714091217
1993,6,CA,837.2,1.91016152960305
1993,7,CA,762.774193548387,1.26862751307334
1993,8,CA,733.838709677419,1.21791723529185
1993,9,CA,797.8,1.84978205540331
1993,10,CA,836.516129032258,2.72639708010205
1993,11,CA,1308.0,6.27783699472397
1993,12,CA,2274.61290322581,9.09119352686661
1994,1,CA,2341.48387096774,8.20985534336778
1994,2,CA,2392.03571428571,8.72486023957144
1994,3,CA,1692.83870967742,5.60271313088981
1994,4,CA,1177.16666666667,4.96566887378877
1994,5,CA,1200.74193548387,3.86897769981968
1994,6,CA,899.833333333333,2.00238376978891
1994,7,CA,791.645161290323,1.44200789192851
1994,8,CA,761.935483870968,1.07181346015117
1994,9,CA,731.633333333333,1.57310415898494
1994,10,CA,837.451612903226,3.48234408114526
1994,11,CA,1882.3,8.84549265993612
1994,12,CA,2478.90322580645,9.51600479238619
1995,1,CA,2564.8064516129,8.33897394800143
1995,2,CA,1807.64285714286,6.10604337002478
1995,3,CA,1692.29032258065,6.49257393562705
1995,4,CA,1458.1,5.49871965313139
1995,5,CA,1241.58064516129,4.38290389732321
1995,6,CA,964.133333333333,2.73848629806971
